index,x,y,z,roll,pitch,yaw,latitude,longitude,altitude,segment_distance_m,distance_traveled_m
120,-730.553771972656,-738.642761230469,0,180,0,342.302612304687,39.6819114614976,-75.7565823311844,0,0.197158520015383,24.1281813811128
121,-730.365905761719,-738.702880859375,0,180,0,342.2121925354,39.6819109213819,-75.7565801381094,0,0.197251319366534,24.3254327004794
122,-730.17822265625,-738.763244628906,0,180,0,342.121938705444,39.6819103790728,-75.756577947172,0,0.197151547674412,24.5225842481538
123,-729.990539550781,-738.823974609375,0,180,0,342.031850814819,39.6819098334737,-75.7565757562345,0,0.197263982029484,24.7198482301832
124,-729.803039550781,-738.885009765625,0,180,0,341.941932678223,39.6819092851328,-75.7565735674346,0,0.197184026478977,24.9170322566622
125,-729.615661621094,-738.9462890625,0,180,0,341.852180480957,39.6819087345986,-75.7565713800596,0,0.197143705858108,25.1141759625203
126,-729.428283691406,-739.007873535156,0,180,0,341.762594223022,39.6819081813227,-75.7565691926846,0,0.19723877865755,25.3114147411779
127,-729.241088867188,-739.069763183594,0,180,0,341.673175811768,39.6819076253051,-75.7565670074472,0,0.197160418943575,25.5085751601215
128,-729.053955078125,-739.131958007813,0,180,0,341.583923339844,39.6819070665457,-75.7565648229222,0,0.197198507013845,25.7057736671353
129,-728.866882324219,-739.194396972656,0,180,0,341.494840621948,39.681906505593,-75.7565626391097,0,0.197217746627497,25.9029914137628
130,-728.679992675781,-739.257141113281,0,180,0,341.405923843384,39.6819059418986,-75.7565604574348,0,0.197140984769434,26.1001323985322
131,-728.4931640625,-739.320190429688,0,180,0,341.31717300415,39.6819053754625,-75.7565582764723,0,0.197180493558289,26.2973128920905
132,-728.306457519531,-739.383483886719,0,180,0,341.228590011597,39.681904806833,-75.7565560969349,0,0.197143082278604,26.4944559743691
133,-728.119750976563,-739.447082519531,0,180,0,341.140174865723,39.6819042354618,-75.7565539173974,0,0.197241271753558,26.6916972461227
134,-727.933227539063,-739.511047363281,0,180,0,341.05192565918,39.6819036608005,-75.7565517399974,0,0.197186444698357,26.888883690821
135,-727.746826171875,-739.5751953125,0,180,0,340.963844299316,39.6819030844942,-75.7565495640225,0,0.197130487440022,27.0860141782611
136,-727.560485839844,-739.6396484375,0,180,0,340.875928878784,39.6819025054462,-75.75654738876,0,0.197172322255894,27.283186500517
137,-727.374267578125,-739.704406738281,0,180,0,340.788181304932,39.6819019236566,-75.7565452149225,0,0.197156989522633,27.4803434900396
138,-727.188110351563,-739.769409179688,0,180,0,340.700601577759,39.6819013396735,-75.7565430417976,0,0.197179690612941,27.6775231806525
139,-727.002136230469,-739.834777832031,0,180,0,340.613187789917,39.6819007524004,-75.7565408708101,0,0.197127964596175,27.8746511452487
140,-726.816223144531,-739.900390625,0,180,0,340.525941848755,39.6819001629339,-75.7565387005351,0,0.197151500435488,28.0718026456842
141,-726.63037109375,-739.966247558594,0,180,0,340.438863754272,39.681899571274,-75.7565365309727,0,0.197175354651559,28.2689780003357
142,-726.444702148438,-740.032409667969,0,180,0,340.351951599121,39.6818989768725,-75.7565343635477,0,0.197105002398228,28.466083002734
