index,x,y,z,roll,pitch,yaw,latitude,longitude,altitude,segment_distance_m,distance_traveled_m
0,730.583740234375,-753.291259765625,0,0,0,68.1476421356201,39.6819838638346,-75.7568477595174,0,0,0
1,730.658325195313,-753.105224609375,0,0,0,68.1635761260986,39.6819831937628,-75.7568455878175,0,0.200429528161422,0.200429528161422
2,730.732849121094,-752.919067382813,0,0,0,68.181324005127,39.6819825242393,-75.7568434146925,0,0.200520144911406,0.400949673072828
3,730.807434082031,-752.732849121094,0,0,0,68.2003707885742,39.6819818541675,-75.756841240855,0,0.200599495003356,0.601549168076184
4,730.881896972656,-752.546508789063,0,0,0,68.2231025695801,39.6819811851924,-75.7568390655926,0,0.200667489698125,0.802216657774309
5,730.956359863281,-752.360046386719,0,0,0,68.2505550384522,39.6819805162172,-75.7568368889051,0,0.20078084960482,1.00299750737913
6,731.030822753906,-752.173400878906,0,0,0,68.281810760498,39.6819798472421,-75.7568347100801,0,0.200950908599132,1.20394841597826
7,731.105163574219,-751.986206054688,0,0,0,68.3310794830322,39.6819791793636,-75.7568325248427,0,0.201416135845726,1.40536455182399
8,731.1796875,-751.798645019531,0,0,0,68.3939571380615,39.6819785098401,-75.7568303353302,0,0.201824075428907,1.60718862725289
9,731.254516601563,-751.608825683594,0,0,0,68.5316829681396,39.6819778375749,-75.7568281194552,0,0.2040362093757,1.81122483662859
10,731.332397460938,-751.409057617188,0,0,0,69.0244598388672,39.6819771378927,-75.7568257874428,0,0.21441247308093,2.02563730970952
11,731.411315917969,-751.197204589844,0,0,0,69.9157009124756,39.6819764288886,-75.7568233143553,0,0.226074828441613,2.25171213815114
12,731.47998046875,-751.009399414063,0,0,0,69.9157009124756,39.6819758120058,-75.7568211219929,0,0.199964008222022,2.45167614637316
13,731.548706054688,-750.821533203125,0,0,0,69.9157009124756,39.6819751945746,-75.7568189289179,0,0.200042293964216,2.65171844033738
14,731.617370605469,-750.633728027344,0,0,0,69.9157009124756,39.6819745776917,-75.7568167365554,0,0.199964008222022,2.8516824485594
15,731.68603515625,-750.445861816406,0,0,0,69.9157009124756,39.6819739608088,-75.7568145434805,0,0.200021333227244,3.05170378178664
16,731.754760742188,-750.258056640625,0,0,0,69.9157009124756,39.6819733433776,-75.756812351118,0,0.199984974967318,3.25168875675396
17,731.823425292969,-750.070190429688,0,0,0,69.9157009124756,39.6819727264948,-75.7568101580431,0,0.200021333227244,3.4517100899812
18,731.89208984375,-749.882385253906,0,0,0,69.9157009124756,39.6819721096118,-75.7568079656806,0,0.199964008222022,3.65167409820323
19,731.960754394531,-749.694519042969,0,0,0,69.9157009124756,39.6819714927289,-75.7568057726056,0,0.200021333227244,3.85169543143047
20,732.029479980469,-749.506713867187,0,0,0,69.9157009124756,39.6819708752977,-75.7568035802432,0,0.199984974967318,4.05168040639779
21,732.09814453125,-749.31884765625,0,0,0,69.9157009124756,39.6819702584148,-75.7568013871682,0,0.200021333227244,4.25170173962503
22,732.166809082031,-749.131042480469,0,0,0,69.9157009124756,39.6819696415319,-75.7567991948057,0,0.199964008222022,4.45166574784706
23,732.235473632813,-748.943176269531,0,0,0,69.9157009124756,39.681969024649,-75.7567970017308,0,0.200021333227244,4.6516870810743
24,732.30419921875,-748.75537109375,0,0,0,69.9157009124756,39.6819684072177,-75.7567948093683,0,0.199984974967318,4.85167205604162
25,732.372863769531,-748.567504882813,0,0,0,69.9157009124756,39.6819677903348,-75.7567926162933,0,0.200021333227244,5.05169338926886
26,732.441528320313,-748.379638671875,0,0,0,69.9157009124756,39.6819671734519,-75.7567904232184,0,0.200021333227244,5.2517147224961
27,732.510192871094,-748.191833496094,0,0,0,69.9157009124756,39.6819665565689,-75.7567882308559,0,0.199964008222022,5.45167873071813
28,732.578918457031,-748.003967285156,0,0,0,69.9157009124756,39.6819659391376,-75.756786037781,0,0.200042293964216,5.65172102468234
29,732.647583007813,-747.816162109375,0,0,0,69.9157009124756,39.6819653222547,-75.7567838454185,0,0.199964008222022,5.85168503290437
30,732.716247558594,-747.628295898438,0,0,0,69.9157009124756,39.6819647053717,-75.7567816523435,0,0.200021333227244,6.05170636613161
31,732.784912109375,-747.440490722656,0,0,0,69.9157009124756,39.6819640884888,-75.7567794599811,0,0.199964008222022,6.25167037435363
32,732.853637695313,-747.252624511719,0,0,0,69.9157009124756,39.6819634710575,-75.7567772669061,0,0.200042293964216,6.45171266831785
33,732.922302246094,-747.064819335938,0,0,0,69.9157009124756,39.6819628541745,-75.7567750745436,0,0.199964008222022,6.65167667653987
34,732.990966796875,-746.876953125,0,0,0,69.9157009124756,39.6819622372915,-75.7567728814687,0,0.200021333227244,6.85169800976711
35,733.059692382813,-746.689147949219,0,0,0,69.9157009124756,39.6819616198602,-75.7567706891062,0,0.199984974967318,7.05168298473443
36,733.128356933594,-746.501281738281,0,0,0,69.9157009124756,39.6819610029772,-75.7567684960313,0,0.200021333227244,7.25170431796168
37,733.197021484375,-746.3134765625,0,0,0,69.9157009124756,39.6819603860942,-75.7567663036688,0,0.199964008222022,7.4516683261837
38,733.265686035156,-746.125610351563,0,0,0,69.9157009124756,39.6819597692112,-75.7567641105938,0,0.200021333227244,7.65168965941094
39,733.334411621094,-745.937805175781,0,0,0,69.9157009124756,39.6819591517799,-75.7567619182314,0,0.199984974967318,7.85167463437826
40,733.403076171875,-745.749938964844,0,0,0,69.9157009124756,39.6819585348968,-75.7567597251564,0,0.200021333227244,8.0516959676055
41,733.471740722656,-745.562133789062,0,0,0,69.9157009124756,39.6819579180138,-75.7567575327939,0,0.199964008222022,8.25165997582753
42,733.53759765625,-745.381896972656,0,0,0,69.9157009124756,39.6819573263544,-75.7567554287815,0,0.191891755139797,8.44355173096732
43,733.606323242188,-745.194030761719,0,0,0,69.9034881591797,39.6819567089231,-75.7567532357065,0,0.200042293964216,8.64359402493154
44,733.675109863281,-745.006286621094,0,0,0,69.8914413452148,39.6819560909434,-75.7567510440566,0,0.199948647358553,8.84354267229009
45,733.743835449219,-744.818420410156,0,0,0,69.8795623779297,39.681955473512,-75.7567488509816,0,0.200042293964216,9.04358496625431
46,733.812683105469,-744.630676269531,0,0,0,69.8678512573242,39.6819548549839,-75.7567466593316,0,0.19996965297299,9.2435546192273
47,733.881469726563,-744.44287109375,0,0,0,69.8563060760498,39.6819542370042,-75.7567444669692,0,0.200005958140555,9.44356057736785
48,733.950439453125,-744.255126953125,0,0,0,69.8449287414551,39.6819536173795,-75.7567422753192,0,0.200011713459802,9.64357229082765
49,734.019348144531,-744.0673828125,0,0,0,69.83371925354,39.681952998303,-75.7567400836692,0,0.199990675008465,9.84356296583612
50,734.088317871094,-743.879699707031,0,0,0,69.8226737976074,39.6819523786782,-75.7567378927318,0,0.199954422958083,10.0435173887942
