index,y,x,z,roll,yaw,pitch,latitude,longitude,altitude,segment_distance_m,distance_traveled_m
128,-729.053955078125,739.131958007813,0,0,71.5839233398438,0,0.00177750142606214,0.00118643090780954,0,0.197198507013845,25.7057736671353
129,-728.866882324219,739.194396972656,0,0,71.4948406219482,0,0.00177694052729294,0.00118811141096844,0,0.197217746627497,25.9029914137628
130,-728.679992675781,739.257141113281,0,0,71.4059238433838,0,0.00177637688709353,0.00118979026926291,0,0.197140984769434,26.1001323985322
131,-728.4931640625,739.320190429688,0,0,71.3171730041504,0,0.0017758105054213,0.00119146857926923,0,0.197180493558289,26.2973128920905
132,-728.306457519531,739.383483886719,0,0,71.2285900115967,0,0.0017752419306305,0.00119314579269927,0,0.197143082278604,26.4944559743691
133,-728.119750976563,739.447082519531,0,0,71.1401748657227,0,0.00177467061438108,0.00119482300612931,0,0.197241271753558,26.6916972461227
134,-727.933227539063,739.511047363281,0,0,71.0519256591797,0,0.00177409600840406,0.00119649857469492,0,0.197186444698357,26.888883690821
135,-727.746826171875,739.5751953125,0,0,70.9638442993164,0,0.00177351975756324,0.00119817304668424,0,0.197130487440022,27.0860141782611
136,-727.560485839844,739.6396484375,0,0,70.8759288787842,0,0.00177294076529222,0.00119984697038542,0,0.197172322255894,27.283186500517
137,-727.374267578125,739.704406738281,0,0,70.7881813049316,0,0.00177235903156259,0.00120151979751031,0,0.197156989522633,27.4803434900396
138,-727.188110351563,739.769409179688,0,0,70.7006015777588,0,0.00177177510471438,0.00120319207634706,0,0.19717969061294,27.6775231806525
139,-727.002136230469,739.834777832031,0,0,70.613187789917,0,0.00177118788809594,0.00120486271031938,0,0.197127964596175,27.8746511452487
140,-726.816223144531,739.900390625,0,0,70.5259418487549,0,0.00177059847834471,0.00120653279600356,0,0.197151500435488,28.0718026456842
141,-726.63037109375,739.966247558594,0,0,70.4388637542725,0,0.00177000687544648,0.00120820233339959,0,0.197175354651559,28.2689780003357
142,-726.444702148438,740.032409667969,0,0,70.3519515991211,0,0.00176941253108964,0.0012098702259312,0,0.197105002398228,28.466083002734
143,-726.259033203125,740.098876953125,0,0,70.2652053833008,0,0.0017688154452884,0.0012115381184628,0,0.197207650078536,28.6632906528125
144,-726.073547363281,740.165588378906,0,0,70.1786270141602,0,0.00176821616636857,0.00121320436612998,0,0.197117759505095,28.8604084123176
145,-725.888122558594,740.232604980469,0,0,70.0922164916992,0,0.00176761414597593,0.00121487006550901,0,0.197163848304866,29.0575722606225
146,-725.702819824219,740.299926757813,0,0,70.005973815918,0,0.0017670093841673,0.00121653466831175,0,0.197153049866273,29.2547253104887
147,-725.517639160156,740.367431640625,0,0,69.9198951721191,0,0.00176640297746644,0.00121819817453821,0,0.197100957750483,29.4518262682392
148,-725.33251953125,740.435302734375,0,0,69.8339862823486,0,0.00176579328106641,0.00121986113247653,0,0.197169374835974,29.6489956430752
149,-725.147583007812,740.50341796875,0,0,69.7482433319092,0,0.00176518139150517,0.00122152244555041,0,0.197081716186739,29.8460773592619
150,-724.962646484375,740.571838378906,0,0,69.6626663208008,0,0.00176456676048531,0.0012231837586243,0,0.197187398753314,30.0432647580153
151,-724.777893066406,740.640502929687,0,0,69.5772590637207,0,0.00176394993633267,0.00122484342683375,0,0.197100598642233,30.2403653566575
152,-724.593200683594,740.709411621094,0,0,69.4920177459717,0,0.00176333091901881,0.00122650254675507,0,0.197128597672385,30.4374939543299
