total_distance_traveled,x,y,z,vx,vy,vz,yaw,pitch,roll
0.0007581565294070921,184.902084350586,169.732696533203,0.188105747103691,4.15100913642164e-07,-1.50517917063553e-06,4.15039066865575e-05,3.14159178733826,3.1415958404541,-0.00111830234527588
0.0007855408421331358,184.902084350586,169.732711791992,0.188083007931709,1.76649521677064e-07,-4.9661048251437e-07,0.000226259231567383,3.14159178733826,3.14159369468689,-0.00111806381028146
0.0008286499014671314,184.902084350586,169.732711791992,0.188126116991043,3.10147250104365e-08,-3.22123582918721e-07,7.06100472598337e-05,3.14159178733826,3.14159369468689,-0.00111806381028146
0.0008493327132041364,184.902084350586,169.732711791992,0.18814679980278,5.96315885559306e-08,-1.73588588836537e-07,0.000273790356004611,3.14159178733826,3.14159369468689,-0.00111806381028146
0.000853877567368149,184.902084350586,169.732711791992,0.188142254948616,-7.61985390340669e-08,-1.17041935254747e-07,-6.76345807733014e-05,3.14159178733826,3.14159369468689,-0.00111806381028146
0.0008692108622361463,184.902084350586,169.732711791992,0.188126921653748,3.70939048366381e-08,-6.37188222185614e-08,0.000205602642381564,3.14159178733826,3.14159369468689,-0.00111806381028146
0.0008763783207701373,184.902084350586,169.732711791992,0.188134089112282,3.12355297182876e-08,-1.08681248889297e-07,9.53865019255318e-05,3.14159178733826,3.14159369468689,-0.00111806381028146
0.0008763783207701373,184.902084350586,169.732711791992,0.188134089112282,3.12355297182876e-08,-1.08681248889297e-07,9.53865019255318e-05,3.14159178733826,3.14159369468689,-0.00111806381028146
0.13274688604311344,185.033889770508,169.732696533203,0.183991402387619,1.43067300319672,2.85242072095571e-06,-0.000396795250708237,3.14159321784973,3.14159321784973,-0.00930142309516668
0.22333978258986983,185.124481201172,169.732711791992,0.183476269245148,1.69187951087952,3.62020045940881e-06,-0.000101203913800418,3.14159178733826,3.14159321784973,-0.0103192320093513
0.3224304049844069,185.223571777344,169.732711791992,0.183571979403496,1.89626288414001,2.42095902649453e-05,0.000128936764667742,3.14157152175903,3.14159369468689,-0.0101459017023444
0.6876054867667887,185.588745117187,169.732711791992,0.184699907898903,2.46594619750977,-5.66803419133066e-06,5.47504423593637e-05,3.14159059524536,3.14159321784973,-0.00788485910743475
0.9839922744044313,185.885131835938,169.732711791992,0.184901982545853,2.89093446731567,-8.20211062091403e-06,-7.83920313551789e-06,3.1415901184082,3.14159321784973,-0.00751090003177524
0.9839922744044313,185.885131835938,169.732711791992,0.184901982545853,2.89093446731567,-8.20211062091403e-06,-7.83920313551789e-06,3.1415901184082,3.14159321784973,-0.00751090003177524
1.5283648367666114,186.429504394531,169.732711791992,0.18483792245388,3.57832360267639,-1.28672827486298e-05,0.00333794578909874,3.14158916473389,3.14159321784973,-0.00762093020603061
1.9177386313374254,186.818878173828,169.732711791992,0.184728860855103,4.02071714401245,-1.6756492186687e-05,0.00029471397283487,3.14158844947815,3.14159321784973,-0.00786852743476629
2.1446520922367514,187.045791625977,169.732711791992,0.184665843844414,4.26245975494385,-1.93260329979239e-05,3.58867619070224e-05,3.14158797264099,3.14159321784973,-0.00800299644470215
2.919142474015856,187.820281982422,169.732711791992,0.184467747807503,5.01829433441162,-2.89813870040234e-05,0.0030924272723496,3.1415867805481,3.14159321784973,-0.00835680868476629
3.466612759314931,188.367752075195,169.732711791992,0.184926882386208,5.29594326019287,-3.48678113368805e-05,0.000835962302517146,3.14158582687378,3.14159321784973,-0.00794649124145508
3.7518463497257413,188.652984619141,169.732711791992,0.18569952249527,5.30098295211792,-3.62447099178098e-05,2.74276735581225e-05,3.14158582687378,3.14159321784973,-0.00643980503082275
3.7518463497257413,188.652984619141,169.732711791992,0.18569952249527,5.30098295211792,-3.62447099178098e-05,2.74276735581225e-05,3.14158582687378,3.14159321784973,-0.00643980503082275
5.096697369490053,189.997833251953,169.732711791992,0.183165714144707,6.98723268508911,-6.59274373902008e-05,-0.000536623003426939,3.14158201217651,3.14159369468689,-0.0112994909286499
5.980929035986619,190.882064819336,169.732711791992,0.182747051119804,7.79903316497803,-9.14143165573478e-05,-0.000221757887629792,3.14157938957214,3.14159369468689,-0.0120501518249512
6.4503809580237,191.351516723633,169.732711791992,0.182876110076904,8.14489078521729,-0.000104663013189565,-9.15050477487966e-05,3.14157843589783,3.14159369468689,-0.0117750158533454
7.3844632465443,192.285598754883,169.732788085938,0.182187050580978,8.73598575592041,-0.00019041306222789,-0.0854939743876457,3.14155530929565,3.141446352005,-0.00981044676154852
8.34839112441868,193.24919128418,169.733963012695,0.156789988279343,9.3085470199585,-0.0112303895875812,-0.5383380651474,3.14171838760376,3.13759922981262,0.0156789999455214
8.897676513227683,193.7978515625,169.734024047852,0.13059201836586,9.64506244659424,-0.0122577948495746,-0.708163142204285,3.14175033569336,3.13610172271729,0.0377849340438843
8.897676513227683,193.7978515625,169.734024047852,0.13059201836586,9.64506244659424,-0.0122577948495746,-0.708163142204285,3.14175033569336,3.13610172271729,0.0377849340438843
11.084731984410949,195.983947753906,169.732864379883,0.0658329948782921,10.1937675476074,-0.0140343857929111,-0.212522312998772,3.14123821258545,3.1342499256134,0.0238651018589735
