index,x,y,z,carla_yaw,carla_bearing_yaw,roll,latitude,longitude,altitude,road_grade,segment_distance_m,distance_traveled_m,ltpENU_yaw,ltpENU_bearing_yaw
20689,-102.92448425292969,23.950885772705078,0.0,273.4232864379883,-86.45183350408551,180.0,0.00021515446758257895,-0.0009245863731452573,0.0,0.0,0.17714857187696134,4930.453244347492,86.57671356201172,86.45183350408551
20690,-102.91352081298828,24.127696990966797,0.0,273.6726531982422,-86.20455516316157,180.0,0.00021674278978878192,-0.0009244878868885985,0.0,0.0,0.17715079429272104,4930.630395141785,86.32734680175781,86.20455516316157
20691,-102.90179443359375,24.304458618164062,0.0,273.9220199584961,-85.95226980697043,180.0,0.00021833066649890043,-0.0009243825470302236,0.0,0.0,0.1771501646150226,4930.8075453064,86.0779800415039,85.95226980697043
20692,-102.88928985595703,24.48116683959961,0.0,274.17138671875,-85.70240354243657,180.0,0.0002199180634647746,-0.0009242702164980984,0.0,0.0,0.17715010579953655,4930.9846954121995,85.82861328125,85.70240354243657
20693,-102.87601470947266,24.657819747924805,0.0,274.4207458496094,-85.45495543960826,180.0,0.00022150496351969196,-0.0009241509638282399,0.0,0.0,0.17715100771356473,4931.161846419913,85.57925415039062,85.45495543960826
20694,-102.86197662353516,24.834415435791016,0.0,274.6701126098633,-85.20485178133313,180.0,0.0002230913495822051,-0.0009240248575566655,0.0,0.0,0.17715277257138495,4931.338999192484,85.32988739013672,85.20485178133313
20695,-102.84716796875,25.01094627380371,0.0,274.91947174072266,-84.95469328354187,180.0,0.00022467715308494007,-0.000923891829147358,0.0,0.0,0.17715087644719799,4931.516150068931,85.08052825927734,84.95469328354187
20696,-102.83158874511719,25.187410354614258,0.0,275.16883850097656,-84.70699537923296,180.0,0.0002262623568753952,-0.0009237518786003173,0.0,0.0,0.1771504558992508,4931.69330052483,84.83116149902344,84.70699537923296
20697,-102.81524658203125,25.363807678222656,0.0,275.41819763183594,-84.45901058610497,180.0,0.0002278469610104139,-0.0009236050744515606,0.0,0.0,0.17715270833530436,4931.870453233166,84.58180236816406,84.45901058610497
20698,-102.79814147949219,25.540128707885742,0.0,275.66756439208984,-84.20617171079437,180.0,0.00022943087977012055,-0.0009234514167010879,0.0,0.0,0.17714877937576276,4932.047602012542,84.33243560791016,84.20617171079437
20699,-102.78025817871094,25.71637535095215,0.0,275.9169235229492,-83.95805857102093,180.0,0.00023101413027859508,-0.0009232907682768648,0.0,0.0,0.17715160636869726,4932.224753618911,84.08307647705078,83.95805857102093
20700,-102.76161193847656,25.892541885375977,0.0,276.1662902832031,-83.70735932159711,180.0,0.00023259666120623024,-0.0009231232662509258,0.0,0.0,0.17715058601590863,4932.401904204927,83.83370971679688,83.70735932159711
20701,-102.74219512939453,26.06862449645996,0.0,276.41565704345703,-83.46156601048538,180.0,0.0002341784382053902,-0.0009229488420872536,0.0,0.0,0.1771499319815894,4932.579054136908,83.58434295654297,83.46156601048538
20702,-102.7220230102539,26.2446231842041,0.0,276.6650161743164,-83.2130381722078,180.0,0.0002357594613187075,-0.0009227676328578825,0.0,0.0,0.17715093135031237,4932.756205068258,83.3349838256836,83.2130381722078
20703,-102.70108795166016,26.420530319213867,0.0,276.9143829345703,-82.95961026574457,180.0,0.00023733966199301904,-0.0009225795700267955,0.0,0.0,0.17714851629541709,4932.9333535845535,83.08561706542969,82.95961026574457
20704,-102.67937469482422,26.596345901489258,0.0,277.1637420654297,-82.71093383380123,180.0,0.00023891904025674648,-0.0009223845165219582,0.0,0.0,0.17715130395585021,4933.110504888509,82.83625793457031,82.71093383380123
20705,-102.65689849853516,26.772066116333008,0.0,277.4131088256836,-82.45957456793582,180.0,0.00024049756180488657,-0.0009221826094154048,0.0,0.0,0.17715183686419433,4933.287656725373,82.5868911743164,82.45957456793582
20706,-102.63365173339844,26.94768524169922,0.0,277.66246795654297,-82.21310742000186,180.0,0.0002420751752367778,-0.0009219737801711182,0.0,0.0,0.1771510352318458,4933.464807760605,82.33753204345703,82.21310742000186
20707,-102.60964965820312,27.12320327758789,0.0,277.9118347167969,-81.96638770165684,180.0,0.00024365188058084186,-0.0009217581658611329,0.0,0.0,0.1771515750308152,4933.641959335636,82.08816528320312,81.96638770165684
20708,-102.58489227294922,27.298614501953125,0.0,278.16119384765625,-81.71216417943943,180.0,0.00024522762640799556,-0.0009215357664854487,0.0,0.0,0.17714972694847975,4933.819109062584,81.83880615234375,81.71216417943943
20709,-102.55935668945312,27.473915100097656,0.0,278.41056060791016,-81.46526897178904,180.0,0.0002468023784842899,-0.0009213063764360142,0.0,0.0,0.1771506865194612,4933.996259749104,81.58943939208984,81.46526897178904
20710,-102.53306579589844,27.649105072021484,0.0,278.65992736816406,-81.21556588915816,180.0,0.0002483761367813031,-0.0009210702013208808,0.0,0.0,0.17715173537556891,4934.173411484479,81.34007263183594,81.21556588915816
20711,-102.50601196289062,27.824176788330078,0.0,278.90928649902344,-80.9682987811693,180.0,0.00024994883276008295,-0.0009208271726040315,0.0,0.0,0.17714969864962044,4934.350561183129,81.09071350097656,80.9682987811693
20712,-102.47820281982422,27.999130249023438,0.0,279.15865325927734,-80.71353195812269,180.0,0.00025152046644905113,-0.0009205773588214833,0.0,0.0,0.17714982880790683,4934.527711011937,80.84134674072266,80.71353195812269
20713,-102.44961547851562,28.173961639404297,0.0,279.4080123901367,-80.47074255274094,180.0,0.00025309100354320435,-0.0009203205543651848,0.0,0.0,0.17715318553612994,4934.704864197473,80.59198760986328,80.47074255274094
